spine,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
1,0.769515157,0.678345501,-0.681539357,0.999867558,0.785159051,0.621403992,-0.629912734,0.999718249,0.797914803,0.625367463,-0.62972182,0.999756992,0.809034705,0.628761411,-0.629654586,0.999643862,0.74357444,0.614628375,-0.667584002,0.999767661,0.729885757,0.615183532,-0.667245865,0.999831796,0.714104414,0.616925061,-0.667416453,0.999783754,0.812219262,0.658513904,-0.312850386,0.999636233,0.679343581,0.653207541,-0.452109009,0.999890506,0.787686944,0.751101911,-0.560710609,0.999817312,0.741130054,0.750370026,-0.606367171,0.999903321,0.857331872,0.980951071,-0.067433082,0.996364236,0.542425931,0.965723336,-0.368827879,0.998724639,0.871944785,1.368464231,0.166406363,0.053099886,0.41454643,1.300120354,-0.425490558,0.313045144,0.858943343,1.661228776,0.152916044,0.017667837,0.451209724,1.600400329,-0.727691114,0.068505779,0.875214875,1.7572788,0.140241578,0.024983089,0.440318733,1.71295476,-0.797143936,0.073648967,0.852669239,1.764314413,0.096030206,0.03943824,0.477816731,1.693737984,-0.825295329,0.104960345,0.839725673,1.730839252,0.125600934,0.039907184,0.485140562,1.656385779,-0.745178342,0.101691127,0.774314761,1.725620031,0.015020581,0.000924382,0.556518137,1.73063004,-0.011590833,0.000819004,0.749838173,2.3352108,0.069496706,0.000471245,0.547103524,2.333982944,0.154302984,0.000148106,0.730530262,2.884527683,0.577360153,6.59E-05,0.529956877,2.859613657,0.628426313,1.23E-05,0.722406507,2.97501564,0.60258162,4.42E-05,0.51200211,2.950359344,0.666221917,2.10E-05,0.724674761,3.062192202,0.200851411,0.000132346,0.576533079,3.030527353,0.197703809,7.22E-05
0,0.563046813,0.62875092,-0.631299675,0.999943733,0.582430661,0.573400259,-0.595374942,0.999847233,0.59707886,0.574678957,-0.595325232,0.999883831,0.610066533,0.576689243,-0.595414042,0.999834955,0.541135192,0.575584769,-0.594807446,0.999859214,0.529212356,0.577802658,-0.594191492,0.999897718,0.515698612,0.580806732,-0.594414115,0.999857128,0.627180398,0.613370478,-0.34257552,0.999835074,0.499347061,0.622466683,-0.320516706,0.999918818,0.593729675,0.702998042,-0.53560102,0.999889255,0.539294004,0.702675641,-0.529616416,0.99991262,0.743009269,0.984711766,-0.176783293,0.997755587,0.402508169,0.951995492,-0.262179434,0.999037266,0.818915844,1.377878189,-0.182199895,0.033730872,0.334851354,1.323066473,-0.328435689,0.141742602,0.78323108,1.684925795,-0.398619711,0.013116282,0.326002091,1.640969992,-0.765449524,0.040897708,0.796118438,1.803361893,-0.467970043,0.021810992,0.298205316,1.75870955,-0.868976474,0.057181913,0.757181644,1.795774341,-0.503239632,0.038039919,0.336559385,1.760898352,-0.918789566,0.090161383,0.746765673,1.745727897,-0.427592576,0.041302621,0.35392493,1.71244204,-0.80434072,0.091017552,0.676325738,1.709789753,-0.016412344,0.000355736,0.444260925,1.707086205,0.021063002,0.000340687,0.665232658,2.315984011,-0.009176497,0.000112763,0.451908261,2.312109709,0.114318356,4.69E-05,0.658274651,2.847886562,0.462386549,1.51E-05,0.451083243,2.833980083,0.486176163,2.73E-06,0.66390872,2.94296813,0.486385435,1.01E-05,0.447966903,2.934251308,0.509807229,4.56E-06,0.620031238,3.026957989,0.090417519,3.80E-05,0.481766135,3.007428885,0.063427761,2.28E-05
0,0.534686625,0.632409811,-0.796627104,0.999909103,0.558055997,0.574351728,-0.752409279,0.999745309,0.572596908,0.575890899,-0.752467513,0.999812305,0.586318135,0.578406692,-0.752462864,0.999704838,0.514712691,0.577161252,-0.754548132,0.999757528,0.502690136,0.5802266,-0.754080474,0.999832809,0.490908563,0.584287286,-0.754413664,0.999759912,0.603360057,0.614987314,-0.453171432,0.999755561,0.477921724,0.625623465,-0.449068785,0.999860585,0.565644622,0.706348836,-0.683560193,0.999861002,0.509518385,0.707914948,-0.682986021,0.999889016,0.716285884,0.968073428,-0.258711189,0.997032523,0.373574138,0.952286363,-0.334533453,0.998641074,0.798211038,1.350604534,-0.303288579,0.046142433,0.308652341,1.366128325,-0.40402621,0.136584386,0.764222026,1.666856766,-0.63955301,0.01402529,0.312402397,1.663099885,-0.90072757,0.036864195,0.777054369,1.786146998,-0.732164383,0.021820745,0.290664911,1.781513929,-1.02052021,0.050777614,0.73530823,1.786417484,-0.768901944,0.038992912,0.327020705,1.776332736,-1.084404111,0.084763289,0.723704219,1.735615492,-0.671252251,0.041556906,0.341303229,1.729089022,-0.944372773,0.084553398,0.654224277,1.73686707,-0.028074333,0.000362841,0.427903175,1.732943058,0.032380614,0.00034078,0.646861494,2.337443829,-0.014602086,0.000177691,0.433022261,2.336141825,0.092261493,5.71E-05,0.642779529,2.882042408,0.494568735,1.89E-05,0.43456158,2.874255419,0.494756639,2.58E-06,0.649035633,2.983371973,0.518524289,1.74E-05,0.430283546,2.976047993,0.51745224,5.68E-06,0.600755036,3.063181877,0.054489374,3.55E-05,0.466346651,3.047134638,0.024456471,2.18E-05
2,0.377397269,0.636523366,-0.518499553,0.999911129,0.398259193,0.5771088,-0.489188731,0.999755979,0.414091974,0.576877952,-0.489116609,0.99982506,0.429068863,0.577455163,-0.489029706,0.999746084,0.361298501,0.58127141,-0.481553882,0.999750555,0.349507928,0.583260417,-0.48094964,0.999819279,0.33889544,0.585331678,-0.481230438,0.999748886,0.455329835,0.615760148,-0.28597182,0.999802947,0.329049051,0.623828709,-0.236306638,0.99980998,0.408153862,0.703293502,-0.441963524,0.999855876,0.362738013,0.706336796,-0.42839402,0.999859273,0.579145133,0.95754683,-0.181722909,0.997267485,0.234966233,0.980676353,-0.204534501,0.998141408,0.67240274,1.362165689,-0.235661104,0.058901079,0.217385456,1.369742393,-0.247790366,0.083313659,0.642223239,1.684980631,-0.395148993,0.019062532,0.229081541,1.710878849,-0.655467629,0.028821912,0.660395265,1.804577351,-0.482475579,0.033614509,0.204229623,1.836486816,-0.746295035,0.049424801,0.613011956,1.79845345,-0.487918675,0.062487051,0.243907601,1.838280559,-0.807791531,0.086723425,0.600489974,1.749056339,-0.402558029,0.065240875,0.261268228,1.78618896,-0.693220139,0.088138737,0.544766247,1.711267948,-0.028790047,0.000278443,0.320258945,1.737652302,0.033329208,0.000261971,0.552404761,2.32242322,-0.034737557,0.000223944,0.347414553,2.342807293,0.062927321,5.94E-05,0.563623786,2.863361835,0.354910553,2.29E-05,0.368275076,2.874112606,0.305940747,2.66E-06,0.574201822,2.95396018,0.373145014,2.44E-05,0.367494285,2.970876455,0.319485217,6.90E-06,0.525960445,3.050794125,0.01238886,3.45E-05,0.405782074,3.043629169,-0.061033465,2.09E-05
2,0.323668152,0.651816666,-0.546878517,0.9999277,0.347817063,0.589243889,-0.519443929,0.999785781,0.361429423,0.590952694,-0.519435585,0.999831319,0.371482909,0.593232572,-0.519488573,0.999775231,0.301013768,0.590190291,-0.511408687,0.999804616,0.286608875,0.591386557,-0.510830998,0.999852598,0.275608003,0.592723608,-0.511066854,0.999817729,0.392121732,0.626228571,-0.30177629,0.999800324,0.269745678,0.624632001,-0.262643874,0.999839783,0.354389787,0.715649247,-0.467311293,0.99987334,0.294126123,0.720843852,-0.453885376,0.999886692,0.504566133,0.948936641,-0.189197987,0.998249352,0.174688563,0.96665138,-0.206274673,0.999210358,0.629164696,1.304592609,-0.212400958,0.09495645,0.12712878,1.349846363,-0.249092534,0.132739827,0.601524234,1.632695317,-0.388282895,0.032028381,0.136275023,1.682213902,-0.64483273,0.048394155,0.62234056,1.755076408,-0.45553118,0.046827421,0.112725094,1.806363106,-0.732450783,0.073976383,0.571347773,1.754038334,-0.473757923,0.082879029,0.153132781,1.803252816,-0.790430665,0.127150416,0.55729723,1.706642032,-0.408306658,0.087795995,0.16951105,1.754073739,-0.683297217,0.128032953,0.465375274,1.711283565,-0.043438196,0.000376525,0.244331211,1.725054979,0.047505941,0.00041434,0.470381081,2.31597805,-0.035256375,0.000194306,0.269072324,2.329012156,0.133616596,6.01E-05,0.471789658,2.860106468,0.385255545,2.39E-05,0.27629441,2.858430624,0.449841827,2.15E-06,0.480539978,2.953267336,0.404563725,2.68E-05,0.273809046,2.95470953,0.471160024,7.47E-06,0.427895546,3.047388077,0.016706921,2.88E-05,0.307954371,3.031726122,0.065160349,1.63E-05
2,0.417211831,0.637447715,-0.490036011,0.999953628,0.438233197,0.579267561,-0.453688383,0.999872327,0.450241387,0.581698537,-0.453567088,0.999896228,0.464539438,0.584986567,-0.453614295,0.999864459,0.401601225,0.576117814,-0.451774776,0.999885023,0.387584269,0.576170206,-0.451196283,0.999910593,0.37384665,0.577964246,-0.45139128,0.99989152,0.490554631,0.623598814,-0.239287451,0.999871969,0.359974533,0.614625573,-0.215779811,0.999908149,0.440918773,0.708424866,-0.411326647,0.999923348,0.395299733,0.703781545,-0.404848039,0.999935627,0.596135139,0.950705051,-0.145776764,0.998895764,0.266733646,0.973384798,-0.181613237,0.99944973,0.6730721,1.348460197,-0.169619188,0.140173629,0.209575176,1.343438745,-0.181146279,0.177527905,0.640481949,1.667455435,-0.328461796,0.040734779,0.21719332,1.690822124,-0.477414548,0.059270978,0.657135367,1.789001942,-0.392014027,0.055336926,0.192678913,1.816780448,-0.555989802,0.080753289,0.609665453,1.783580542,-0.419442177,0.094885342,0.234858871,1.822231531,-0.603162169,0.132504955,0.598948777,1.734702229,-0.351035774,0.098065466,0.250497192,1.772171378,-0.50957185,0.13397406,0.528349161,1.718487382,-0.033126272,0.000791623,0.327971101,1.725800037,0.037017137,0.00086591,0.534725487,2.335816383,-0.029966777,0.000300469,0.32993415,2.331674337,0.073576853,9.19E-05,0.538441777,2.882142544,0.350126207,4.30E-05,0.340951681,2.866672039,0.295836091,4.16E-06,0.546302676,2.972195387,0.366269618,4.53E-05,0.338570386,2.959494114,0.306594133,1.27E-05,0.502100825,3.062977076,-0.012107784,4.94E-05,0.375981808,3.038879395,-0.089577474,2.49E-05
0,0.540384889,0.640589595,-0.579267025,0.999931991,0.559491813,0.579434872,-0.534547031,0.999837756,0.573127151,0.58324343,-0.534538507,0.999862015,0.586749494,0.588103831,-0.534652114,0.999815762,0.519142151,0.574636102,-0.544543445,0.999859929,0.503797352,0.574903429,-0.543943286,0.999892056,0.488042206,0.576517642,-0.544109464,0.999873042,0.603682578,0.628118038,-0.283988893,0.999812245,0.466344833,0.614099503,-0.314322859,0.999899387,0.561965227,0.720837295,-0.486967623,0.999886394,0.515757382,0.71425426,-0.496754825,0.999924362,0.694602907,0.964544654,-0.168865517,0.997696757,0.362182796,0.959329486,-0.242816612,0.998758137,0.782641292,1.339308977,-0.158678323,0.110792711,0.284017265,1.367783189,-0.257732034,0.224654421,0.777659476,1.639381766,-0.33647278,0.027890163,0.29267469,1.679895997,-0.561206639,0.046372522,0.801229298,1.753083348,-0.400682867,0.039108917,0.272280335,1.793126822,-0.637436986,0.060493324,0.761710465,1.749643087,-0.426980019,0.066283487,0.309494466,1.785984755,-0.685907662,0.099377573,0.746174991,1.703889132,-0.3615444,0.067726322,0.323355407,1.740807295,-0.592479527,0.099854112,0.647016644,1.753395081,-0.03110059,0.000697111,0.423581928,1.756975651,0.034553673,0.000686957,0.641856611,2.368484735,-0.069009036,0.000941097,0.430923849,2.379269838,0.073074445,0.000322062,0.644921124,2.933730841,0.317039579,0.000105057,0.444262922,2.923229694,0.325839281,2.00E-05,0.651216626,3.028003931,0.331990093,8.43E-05,0.441132486,3.015648127,0.337627947,4.63E-05,0.613366425,3.112859011,-0.074009709,0.00012477,0.480278492,3.101693392,-0.093579821,8.26E-05
0,0.56788063,0.647398114,-0.518682599,0.999974012,0.588855803,0.583313227,-0.480087519,0.99993366,0.600400567,0.585112691,-0.479969651,0.99994725,0.613879502,0.588121176,-0.479994863,0.999927104,0.545332849,0.582748175,-0.483963877,0.999942601,0.529994607,0.58388418,-0.483388722,0.999956846,0.516930938,0.585689783,-0.48353821,0.999946415,0.635336339,0.627631128,-0.243370324,0.999929726,0.498123974,0.618426919,-0.242794186,0.999963522,0.592447996,0.72264266,-0.42917785,0.99995172,0.539873898,0.719595194,-0.429697514,0.999964476,0.736276448,0.983635783,-0.10678196,0.998721778,0.389663815,0.966796637,-0.213681906,0.999495089,0.812538326,1.391039252,-0.12070813,0.079905532,0.319842041,1.349182963,-0.276745975,0.204675063,0.764268994,1.700697184,-0.317764759,0.024719471,0.326269746,1.666903734,-0.66660285,0.077019163,0.773531199,1.818426132,-0.377621233,0.037675235,0.300545305,1.787623882,-0.753437519,0.105944611,0.731576085,1.803173661,-0.398309886,0.064311311,0.339814693,1.782844067,-0.785369277,0.162542999,0.722492754,1.754414201,-0.338917971,0.068261556,0.356299639,1.733299971,-0.694362104,0.158636138,0.666344583,1.742497444,-0.019147309,0.000470923,0.429953188,1.736625314,0.023576269,0.00053014,0.641301155,2.369202375,-0.004316504,0.000309507,0.422566324,2.355352879,0.090173602,0.000120067,0.633655965,2.913063288,0.434646785,4.15E-05,0.423584938,2.891466856,0.368554592,6.29E-06,0.638108969,3.011711359,0.456420183,3.80E-05,0.417834848,2.990953207,0.384138346,1.34E-05,0.599107146,3.093816519,0.067221314,6.37E-05,0.461742967,3.072447062,-0.021070268,3.55E-05
0,0.549681365,0.645924449,-0.551546276,0.999960303,0.56960541,0.589791954,-0.513095975,0.999914646,0.581815898,0.592524409,-0.512936234,0.999940217,0.590100646,0.595353842,-0.51298058,0.99990952,0.530608475,0.585007668,-0.519099832,0.999915898,0.517675281,0.582745552,-0.518464625,0.999940693,0.504749954,0.582144737,-0.518651187,0.999913931,0.606398821,0.63049531,-0.265217334,0.999928057,0.487824619,0.616321087,-0.279345542,0.999947786,0.573798537,0.711612046,-0.458357871,0.999928832,0.522510409,0.709455729,-0.462494522,0.999941349,0.701951444,0.959813833,-0.102203771,0.998092771,0.37478137,0.944295943,-0.237909406,0.998092294,0.759944856,1.339941621,-0.086326197,0.05901476,0.312546432,1.300015807,-0.306914896,0.19820115,0.740016699,1.63950336,-0.308524668,0.016351847,0.317292809,1.599112272,-0.709020376,0.050086796,0.755307317,1.750572205,-0.373510301,0.026181776,0.290948093,1.710180163,-0.816539586,0.070854552,0.720555544,1.747706413,-0.422416389,0.044656426,0.330853105,1.714525342,-0.861626983,0.112402782,0.708961844,1.699956059,-0.342836678,0.044683747,0.345973015,1.667210102,-0.743875325,0.104354084,0.634926081,1.686942577,-0.001135312,0.00057761,0.416539729,1.676438212,0.00546356,0.000632595,0.621218085,2.284822941,-0.070347145,0.00038543,0.42531687,2.280790329,-0.016938653,0.000152706,0.620763004,2.839865923,0.298681974,5.35E-05,0.418675125,2.824959278,0.194869548,6.50E-06,0.624013305,2.935420752,0.311986357,5.60E-05,0.411866426,2.920897722,0.200039461,9.43E-06,0.591959596,3.009809732,-0.093714073,9.64E-05,0.448433816,2.98980689,-0.233347937,4.17E-05
0,0.543528199,0.635638356,-0.73126471,0.999929905,0.561458111,0.574517131,-0.679508984,0.999846458,0.572611213,0.576775908,-0.679613352,0.999880135,0.585026562,0.579683244,-0.679634929,0.99982816,0.520916224,0.574899733,-0.692388713,0.999854803,0.507112324,0.577104926,-0.691942811,0.999895036,0.494502604,0.579807878,-0.692254961,0.999868155,0.604518712,0.616406202,-0.372259855,0.99984169,0.47837311,0.61579448,-0.414778173,0.999908507,0.569654465,0.707221866,-0.616303921,0.999893725,0.515655041,0.705862582,-0.629424036,0.999919593,0.711164117,0.977192938,-0.185152352,0.997264564,0.365786105,0.971568644,-0.326694429,0.998429596,0.799515486,1.35340035,-0.201120168,0.064740874,0.286146432,1.382511854,-0.35061112,0.233604059,0.795618892,1.666811943,-0.51448679,0.018259682,0.304784775,1.689221144,-0.732567549,0.061084695,0.81320399,1.790774226,-0.596847951,0.027306357,0.288316429,1.808036685,-0.830905735,0.074140661,0.771071076,1.79208529,-0.635017812,0.050103307,0.326737881,1.809125304,-0.889348865,0.126497,0.758355319,1.739550829,-0.546944678,0.049756225,0.337715,1.758708,-0.769768775,0.118315771,0.652990341,1.765704632,-0.019862231,0.000367603,0.427078635,1.76678586,0.023985133,0.000342899,0.648882866,2.378700733,-0.031381004,0.000522201,0.436881542,2.38329339,0.052241676,0.000129189,0.651821852,2.93484807,0.442610115,6.33E-05,0.44455114,2.929085255,0.375992298,8.35E-06,0.658756137,3.03864646,0.463574082,6.21E-05,0.440265119,3.033527613,0.392973483,1.80E-05,0.612766385,3.118545771,0.014560482,8.28E-05,0.478890032,3.101495266,-0.074702025,4.84E-05
0,0.533365488,0.648868799,-0.779116631,0.999914408,0.55944711,0.582592547,-0.727175355,0.999791086,0.572311103,0.585033119,-0.727325737,0.999847412,0.584655046,0.58820492,-0.72737509,0.999748826,0.513810575,0.582407534,-0.738813162,0.999809146,0.499006897,0.584402204,-0.738356829,0.999874532,0.485867441,0.586577713,-0.738666534,0.999827623,0.605536222,0.62675947,-0.425789744,0.999796033,0.473718971,0.62000519,-0.443368018,0.999901235,0.563617647,0.726566136,-0.657605588,0.999877334,0.503643572,0.722888589,-0.668944001,0.999917984,0.716928601,0.980775476,-0.234497905,0.996590376,0.357431591,0.98040092,-0.328444123,0.998394907,0.804848671,1.388643026,-0.255560756,0.063013732,0.281531811,1.414031506,-0.333143979,0.213493928,0.781911433,1.698186755,-0.57205534,0.016730137,0.29505083,1.738440275,-0.722699761,0.047058854,0.797435522,1.823212385,-0.662737489,0.024228141,0.276528209,1.865172863,-0.825571418,0.057552114,0.753487647,1.817625403,-0.703133702,0.044427235,0.315669626,1.865496874,-0.890060246,0.100993998,0.740874648,1.763177156,-0.606353521,0.044427794,0.329145908,1.81172812,-0.763617635,0.095369242,0.656125724,1.794558764,-0.020726677,0.00033019,0.420512736,1.794680953,0.025156254,0.000305079,0.657414794,2.420243502,-0.073054351,0.000486799,0.433959872,2.422365189,-0.002488107,0.000116128,0.659851611,2.994512558,0.390523523,4.77E-05,0.443225801,2.988518238,0.313157439,6.22E-06,0.66665113,3.100420475,0.410413444,4.73E-05,0.439614922,3.097026348,0.32892707,1.62E-05,0.619786799,3.182321787,-0.046033569,6.74E-05,0.479451507,3.161920071,-0.158678383,4.55E-05
1,0.637784123,0.665388942,-0.615224183,0.99980855,0.655892909,0.602396846,-0.569175661,0.999604702,0.669544816,0.605074167,-0.569160283,0.999710858,0.681783855,0.608177304,-0.569407403,0.999536037,0.61693114,0.598875582,-0.587122858,0.999642313,0.60343653,0.59875685,-0.586710095,0.999767721,0.588174701,0.598833144,-0.587036669,0.999683082,0.691020846,0.641671777,-0.292484671,0.999605298,0.558200181,0.631937921,-0.354654729,0.99983269,0.656059921,0.740440369,-0.510289073,0.999755502,0.613604665,0.736880183,-0.529093862,0.999848068,0.775397003,0.988060057,-0.113880321,0.995201111,0.443312496,0.964484572,-0.276945412,0.997985065,0.838569462,1.380822659,-0.054956339,0.066186987,0.324980736,1.352596402,-0.317305595,0.247894317,0.832565963,1.686094999,-0.247711018,0.016895793,0.332463682,1.646657705,-0.597038865,0.046831064,0.851864159,1.800563931,-0.302345693,0.024031077,0.314707875,1.757348776,-0.671092093,0.056449905,0.821859479,1.799505115,-0.345671147,0.041566987,0.351338327,1.754823089,-0.71643424,0.093468085,0.807856441,1.751078486,-0.278697461,0.041130632,0.362211645,1.706840396,-0.624741256,0.088412747,0.707525909,1.769322872,-0.003077972,0.000699558,0.479721248,1.760000587,0.006570954,0.000661277,0.695056975,2.389647007,-0.017107859,0.001108075,0.478724241,2.38993144,0.064830631,0.000294107,0.695507288,2.964063168,0.430392891,0.000135134,0.485348046,2.943465948,0.417388022,2.62E-05,0.69818908,3.0625844,0.449679077,0.000106092,0.478062809,3.040824652,0.43867445,5.63E-05,0.670996189,3.138842106,0.040144227,0.000182183,0.523681521,3.121405363,-0.015204147,0.000120403
1,0.756033421,0.698271811,-0.776807666,0.998855174,0.770973027,0.638065517,-0.723699033,0.997680783,0.783982098,0.641033828,-0.723671675,0.997893929,0.79656589,0.644398153,-0.72377485,0.996875346,0.733125269,0.634325862,-0.747582018,0.998420119,0.717223465,0.635647237,-0.747335613,0.998894215,0.701900899,0.639032423,-0.747728229,0.998709261,0.806902528,0.678320467,-0.383912861,0.996408939,0.67228055,0.674723923,-0.47785455,0.999364793,0.77169168,0.768589258,-0.647033095,0.998353124,0.730966389,0.769541144,-0.673053086,0.999341428,0.863373101,0.963744521,-0.121564053,0.986309409,0.546760798,0.981610119,-0.361941218,0.997203767,0.886929631,1.328523159,0.07788267,0.044441935,0.41271916,1.356479168,-0.426577032,0.376815259,0.87506789,1.600689888,-0.067523129,0.022780679,0.443377346,1.646788001,-0.772588074,0.097169735,0.893543422,1.701953769,-0.103244886,0.030802278,0.428596675,1.756021261,-0.854150891,0.096454218,0.876440167,1.708660007,-0.152921021,0.042565633,0.460232317,1.752530456,-0.9032709,0.127392143,0.862288833,1.671750784,-0.099293388,0.043152057,0.469394624,1.711798906,-0.799541056,0.129422367,0.78366369,1.766160607,0.010362571,0.001488448,0.563448727,1.754478335,-0.007558707,0.00141662,0.764191449,2.378854752,0.087780535,0.000575513,0.555986524,2.375272751,0.16588591,0.000262737,0.751332164,2.940461159,0.594126761,0.000138256,0.544183612,2.926106691,0.646098495,2.62E-05,0.748194158,3.028345823,0.618329167,9.83E-05,0.526150346,3.016631365,0.682441533,5.09E-05,0.744036973,3.122018099,0.19086571,0.000188933,0.602102757,3.101169109,0.194245785,0.000103444
1,0.757650375,0.690953135,-0.800396562,0.999215066,0.775763154,0.63397783,-0.746719241,0.998185217,0.78984797,0.637032211,-0.746668577,0.998328149,0.803395748,0.640431345,-0.746702909,0.997439802,0.73573935,0.629237473,-0.771403551,0.998845518,0.720302343,0.629966736,-0.771098793,0.999198437,0.703680336,0.63196975,-0.771500766,0.999052167,0.815265357,0.674686432,-0.405920655,0.996946216,0.675325751,0.669555724,-0.502807081,0.999524772,0.77681303,0.765421748,-0.669294178,0.998652339,0.73191613,0.76021862,-0.697009563,0.999498129,0.866992474,0.973856032,-0.119066097,0.983436882,0.542863846,0.985637605,-0.403758049,0.997610033,0.889231801,1.374329686,0.100100435,0.033846822,0.413532734,1.386784196,-0.452658236,0.337387502,0.8762272,1.625616789,-0.005351162,0.014765916,0.454727501,1.697232246,-0.792137444,0.100453243,0.891103923,1.724544287,-0.035631642,0.022505291,0.444324255,1.819126606,-0.882712007,0.105394222,0.877587199,1.723093867,-0.082160726,0.031524379,0.482842296,1.808934212,-0.916769624,0.135962784,0.865083396,1.686947584,-0.036625776,0.032683253,0.490341812,1.762053132,-0.818132877,0.137562722,0.776573122,1.793079853,0.017313667,0.001099318,0.549125493,1.783562541,-0.013927368,0.001066608,0.754186094,2.409263134,0.108374879,0.000351329,0.541084409,2.410737038,0.122972861,0.000154682,0.737389922,2.969357967,0.647628903,0.000105491,0.519708753,2.956510305,0.577296138,1.81E-05,0.733224273,3.062518358,0.674738765,6.89E-05,0.498917878,3.052645922,0.611365616,3.43E-05,0.725009799,3.152526855,0.250591964,0.00015495,0.580801964,3.125408173,0.120035075,7.94E-05
2,0.457949102,0.65228045,-0.536516011,0.999932408,0.479182661,0.584001005,-0.509616435,0.999804497,0.495800644,0.584273398,-0.509499609,0.999856114,0.511178851,0.58648169,-0.509564102,0.999809563,0.439514786,0.588871121,-0.503595471,0.999818146,0.42713809,0.591506541,-0.502914906,0.999858737,0.415431321,0.595116496,-0.503167987,0.999817669,0.537211478,0.622807801,-0.305766761,0.999830663,0.402733326,0.634092629,-0.258008093,0.999859273,0.491291106,0.721484363,-0.45659247,0.999863505,0.441259533,0.727103353,-0.444204956,0.99987191,0.664501071,0.96311909,-0.189119011,0.997850418,0.305550694,0.977930546,-0.219495416,0.999080658,0.741198719,1.369205475,-0.201217562,0.043934915,0.262571275,1.371418953,-0.255607307,0.075384118,0.704928815,1.677995443,-0.335515767,0.019880058,0.281509697,1.692475915,-0.598347962,0.033659864,0.723423779,1.783213854,-0.39595294,0.034716256,0.257932514,1.81316936,-0.684598565,0.060275521,0.683693409,1.777937651,-0.420463502,0.059789177,0.296109885,1.805561781,-0.72893703,0.098289214,0.670524478,1.734158874,-0.358551025,0.065321118,0.313122064,1.756169438,-0.63272965,0.100000791,0.606857657,1.718128681,-0.030912772,0.000262272,0.368652403,1.732205868,0.035392284,0.00028633,0.607976079,2.334513426,-0.043253582,0.000101933,0.395271957,2.347906351,0.114704154,4.10E-05,0.612407088,2.887841225,0.386397153,1.37E-05,0.404516786,2.891865969,0.460904926,1.53E-06,0.619808137,2.980570793,0.40656957,1.38E-05,0.402959347,2.987536907,0.484565735,3.11E-06,0.57548815,3.071273565,0.003291741,2.58E-05,0.436461627,3.06399703,0.062526941,1.36E-05
2,0.397678345,0.651105642,-0.529862225,0.99995327,0.423429668,0.584018171,-0.499479145,0.999855399,0.43927747,0.584621549,-0.499375403,0.999893427,0.453761756,0.586862624,-0.499239147,0.999859095,0.383448631,0.587756515,-0.493638903,0.999864221,0.372917265,0.5893538,-0.493077129,0.999894917,0.361810267,0.590938032,-0.49330622,0.999864519,0.478840649,0.624530435,-0.289040148,0.999870658,0.355199933,0.628331304,-0.247929737,0.999890566,0.429383039,0.719689012,-0.450436652,0.99989301,0.381813079,0.723151982,-0.43875584,0.999899805,0.594737649,0.967659771,-0.190174729,0.998239994,0.243377283,0.985787868,-0.213782951,0.9992221,0.671108127,1.387316465,-0.24659586,0.046624392,0.209061831,1.38634038,-0.302970827,0.068727709,0.635088801,1.70343101,-0.456250101,0.021879045,0.217348814,1.731730461,-0.745010912,0.03780954,0.651275039,1.825963378,-0.534876645,0.041264281,0.188396692,1.86058569,-0.846718132,0.06981121,0.605568945,1.820508718,-0.562227488,0.073690608,0.23024568,1.862697363,-0.896454692,0.115955375,0.59278214,1.770754457,-0.481649458,0.078887627,0.249512866,1.809198141,-0.784456253,0.118577436,0.537509799,1.745796561,-0.032392535,0.000236821,0.322922081,1.753462076,0.036988899,0.00026691,0.539302707,2.370599985,-0.017469931,8.68E-05,0.330825746,2.382004738,0.097711459,3.13E-05,0.545592546,2.923323631,0.427665561,1.25E-05,0.343913227,2.926445246,0.425660849,1.13E-06,0.554143071,3.019258022,0.450350851,1.38E-05,0.340887934,3.027261734,0.447623074,2.57E-06,0.508208752,3.112588406,0.069181964,2.19E-05,0.379343867,3.100995779,0.039709732,1.08E-05
