class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0,0.535823762,0.439443558,-1.333323359,0.999931991,0.561831057,0.364165008,-1.259388328,0.999806702,0.577441335,0.363264948,-1.259454727,0.999842763,0.59724319,0.363240749,-1.259794831,0.99978888,0.500600338,0.369757831,-1.26869154,0.999808013,0.477374315,0.373312384,-1.267835021,0.999847531,0.460327536,0.377951741,-1.268168211,0.999804318,0.626024365,0.397012264,-0.742640853,0.999775171,0.43092075,0.416157633,-0.760791123,0.999863446,0.576760709,0.509607553,-1.141045451,0.999924004,0.501240551,0.517830014,-1.144900799,0.999924242,0.798318923,0.76477021,-0.394881546,0.99921906,0.293966949,0.789050698,-0.514466703,0.999304116,0.920001984,1.068347812,-0.330102265,0.239506796,0.192341,1.257350445,-0.39491716,0.332071871,0.990062892,1.569151521,-0.82677871,0.050472494,0.198414549,1.631563067,-0.900116563,0.109102108,1.03894031,1.698487639,-0.980313659,0.064612567,0.161510229,1.758586287,-1.058300734,0.116755337,0.991498172,1.714475632,-1.083456874,0.111328132,0.21247527,1.764758945,-1.204209447,0.181101143,0.961179733,1.666162848,-0.898828387,0.108724363,0.23427704,1.713772655,-0.979273975,0.177860379,0.72324264,1.646514654,-0.079211183,0.00032276,0.3878676,1.66361475,0.084727854,0.000289058,0.716409326,2.383196354,-0.007948636,0.000214749,0.408811629,2.406067848,0.18710883,7.37E-05,0.718429685,3.047264099,0.805994153,9.49E-05,0.421707928,3.068753004,0.819969952,6.12E-06,0.727743268,3.154183865,0.843975186,8.02E-05,0.419546992,3.177274466,0.857811272,2.10E-05,0.670095325,3.24023366,0.100440964,7.81E-05,0.467267424,3.257223606,0.042798948,4.92E-05
1,0.559465826,0.683516741,-2.320309162,0.999804974,0.615768075,0.557579219,-2.362010479,0.999607563,0.649422765,0.55265522,-2.360954523,0.99946171,0.680863321,0.54823947,-2.360808849,0.999541461,0.500017464,0.553397954,-2.358091831,0.999703348,0.459822357,0.544565499,-2.356969118,0.999603748,0.429320663,0.536504209,-2.356675386,0.999684572,0.727777123,0.51990062,-1.999396682,0.999561727,0.382213891,0.493016332,-1.946556449,0.999745727,0.60429287,0.780084789,-2.130438328,0.999786198,0.49689579,0.769722044,-2.116586208,0.999810457,0.893070817,0.813356042,-1.448503256,0.998975217,0.197531193,0.830167651,-1.334314585,0.99963212,1.060973883,1.274720669,-0.754936159,0.571371675,0.051436894,1.406211615,-0.672173381,0.682723284,0.983318985,1.786624312,-0.299900293,0.041434597,0.072325245,1.830420852,-0.485423982,0.132540181,1.004570246,1.945085526,-0.236112326,0.026346639,0.033594154,2.023782969,-0.458184391,0.092650674,0.95141995,1.943915486,-0.263399184,0.038204249,0.077120475,1.984645009,-0.561991274,0.128345475,0.923418224,1.894039989,-0.299709469,0.050077841,0.109563485,1.929418087,-0.521212697,0.138642713,0.781537712,1.786719084,-0.110629901,0.001264459,0.328829646,1.80573225,0.11527808,0.001188587,0.754122138,2.643027306,0.186923414,0.000968494,0.363350183,2.647903919,0.441810906,0.000755027,0.767024636,3.361315966,1.214666247,2.67E-05,0.3906793,3.356259346,1.147621036,1.23E-05,0.775164068,3.475249767,1.2727139,1.71E-05,0.394823492,3.465494394,1.205580473,2.28E-05,0.714099586,3.671208382,0.562505305,3.73E-05,0.482646763,3.661975145,0.426700264,7.41E-05
1,0.541609883,0.658215582,-1.969843507,0.999886751,0.596577764,0.529806018,-2.010758638,0.999752879,0.628726363,0.524695814,-2.009780884,0.999663174,0.659903049,0.520031095,-2.009624243,0.999718308,0.477903455,0.533243716,-1.997815728,0.999822557,0.439166248,0.528175712,-1.996620417,0.999763668,0.412174612,0.522739649,-1.996276855,0.999820232,0.714705408,0.499878258,-1.671726942,0.999719977,0.368172348,0.495084733,-1.595789909,0.999847651,0.594829679,0.74110204,-1.803542852,0.999860466,0.480023801,0.744938254,-1.774863243,0.999880612,0.887995601,0.806113601,-1.156612873,0.999143839,0.194722414,0.831629157,-1.092072964,0.999735057,1.084126949,1.26511538,-0.636971831,0.574791729,0.067811608,1.405139565,-0.677076161,0.682559252,1.041970134,1.780492902,-0.430474848,0.033014528,0.072150931,1.847700953,-0.759092271,0.130412042,1.077993751,1.938897848,-0.419806808,0.022432536,0.034985431,2.030646086,-0.796856999,0.095627114,1.023794174,1.94184947,-0.468745232,0.033027742,0.082725331,1.998625398,-0.904661536,0.130528122,0.98756963,1.889835119,-0.452723116,0.042962536,0.117953673,1.942186594,-0.808040261,0.138198435,0.774517298,1.792976618,-0.095906824,0.00099064,0.328600943,1.805825591,0.101218864,0.000970731,0.751730323,2.640962124,-0.111123346,0.000880227,0.369106025,2.646568775,0.178024217,0.000643083,0.766123414,3.371362925,0.587247133,2.56E-05,0.397749424,3.366566896,0.616193473,1.09E-05,0.774734616,3.484831572,0.610029161,1.76E-05,0.402362406,3.479434013,0.638788462,2.04E-05,0.708247423,3.669774055,-0.134137928,4.04E-05,0.488077641,3.666604519,-0.160497501,6.77E-05
1,0.56100601,0.666065156,-2.392092466,0.999916077,0.604862332,0.550440729,-2.397948742,0.999785602,0.630968392,0.54630506,-2.397192001,0.999807596,0.656698167,0.541996837,-2.397393465,0.999755383,0.503863573,0.549029887,-2.407320976,0.999817669,0.466055334,0.540356994,-2.406225204,0.999847829,0.438125283,0.531379104,-2.406126499,0.999828517,0.699212492,0.521474957,-1.913290977,0.999797761,0.393567443,0.496987224,-1.918706298,0.999887884,0.601121902,0.741067886,-2.159836292,0.999899626,0.503106236,0.741668582,-2.164316177,0.999914646,0.869337857,0.823993862,-1.266685605,0.999155819,0.206173658,0.842976868,-1.359280467,0.999658704,1.029304743,1.295889616,-0.662447751,0.324171007,0.074709579,1.391281247,-0.915029168,0.537865996,0.995104015,1.778762817,-0.583320498,0.033840109,0.084308855,1.851024389,-1.144122362,0.087410465,1.028993607,1.936468244,-0.601965129,0.028045511,0.051138382,2.004978895,-1.232374787,0.073646016,0.976275086,1.950862169,-0.686935246,0.046932086,0.101277843,1.990827084,-1.358896852,0.11707779,0.944350839,1.89548111,-0.623184621,0.049892947,0.129505277,1.932242751,-1.204089403,0.107680872,0.767866731,1.795089722,-0.073061548,0.000391506,0.334948361,1.797416925,0.078668542,0.00033105,0.74537003,2.619674683,-0.07196445,0.000778913,0.369942904,2.624589205,0.064726688,0.000305291,0.760673404,3.350790739,0.806777954,6.40E-05,0.397718608,3.34916234,0.603252649,8.25E-06,0.769978642,3.475254774,0.84751749,5.03E-05,0.400641114,3.472551823,0.639267147,2.07E-05,0.69975096,3.622273684,-0.001297065,8.32E-05,0.474618375,3.617326975,-0.290456235,7.78E-05
0,0.536842227,0.465263724,-1.070750356,0.999649644,0.564089417,0.401544929,-0.997156262,0.999177814,0.58493638,0.400892884,-0.997282624,0.999214292,0.598671257,0.401480794,-0.997714698,0.999144673,0.499794096,0.404228181,-1.008310199,0.99927181,0.482050359,0.407435834,-1.007753134,0.999380767,0.462760746,0.411759108,-1.008055806,0.999371469,0.622544587,0.420782983,-0.548670769,0.998935819,0.442915112,0.429845721,-0.573527098,0.999352336,0.579479814,0.544438422,-0.905026615,0.999560297,0.501527965,0.555255592,-0.91255939,0.999628842,0.779822409,0.75783217,-0.262837678,0.997809112,0.315161049,0.791114569,-0.391442269,0.997937024,0.906019986,0.999869108,-0.248813555,0.234236002,0.217168599,1.065381765,-0.348390162,0.308037072,1.042891264,1.429762363,-0.711551726,0.029976264,0.181453377,1.588999391,-0.811513305,0.054431401,1.107601166,1.534007668,-0.844056129,0.040510751,0.138551638,1.702281237,-0.955700517,0.061650343,1.062171817,1.555323124,-0.945350647,0.070859097,0.18386589,1.716339231,-1.080434561,0.100706257,1.028970361,1.521897912,-0.783855081,0.06705384,0.208915144,1.672169447,-0.883109272,0.094972804,0.702269495,1.592638016,-0.04489189,0.000657558,0.404862463,1.610924244,0.049931642,0.000545646,0.716320097,2.320026398,-0.237854645,0.001317815,0.439179659,2.342375994,-0.088627256,0.000582667,0.740835071,3.007213116,0.287171662,0.000277231,0.46698755,3.025272369,0.159706518,3.12E-05,0.753382385,3.114334345,0.299217701,0.00023344,0.465263307,3.13036108,0.15629296,9.44E-05,0.698436737,3.193729401,-0.380328,0.000215355,0.508096576,3.216567278,-0.582897067,0.000117387
0,0.557299733,0.45016259,-1.0915066,0.999928951,0.585396945,0.383249789,-1.015527844,0.999812663,0.600255549,0.383835524,-1.015570879,0.999842465,0.619294405,0.384300828,-1.015982509,0.999806583,0.525217175,0.382850468,-1.028660297,0.999823451,0.502045989,0.384362876,-1.027849078,0.99985981,0.483048588,0.385887146,-1.028110147,0.999834239,0.643900692,0.407499462,-0.541244388,0.999785423,0.449814975,0.414329886,-0.576311767,0.999859929,0.593898237,0.522718072,-0.918086231,0.99991256,0.518921375,0.525759399,-0.92770946,0.9999156,0.793640137,0.759521306,-0.234588385,0.999350727,0.311133683,0.77789098,-0.385812074,0.999504149,0.910221756,1.006660223,-0.137620509,0.276104271,0.214038163,1.172373414,-0.305972874,0.406134129,1.030637741,1.502882123,-0.555101991,0.034469035,0.186075792,1.595185518,-0.721605062,0.087751046,1.09147203,1.6203686,-0.672894359,0.042647596,0.138655186,1.715887189,-0.854106724,0.089261085,1.050209761,1.645455956,-0.777103186,0.07498949,0.186051935,1.735672832,-0.981129766,0.139862612,1.018336535,1.602998018,-0.625608444,0.071705617,0.211402804,1.68618083,-0.792644978,0.134578183,0.709048271,1.610834002,-0.054874741,0.000845861,0.395890355,1.624607205,0.060310222,0.000808017,0.718434691,2.332647562,-0.211078927,0.000573232,0.430661768,2.352663755,-0.03534431,0.000255631,0.732511759,3.007675886,0.352615654,0.000199307,0.449879795,3.028008223,0.262853712,2.01E-05,0.740742087,3.115170956,0.367496371,0.000190303,0.446290493,3.13935709,0.26421243,7.05E-05,0.694416285,3.196066141,-0.329379261,0.000161827,0.489315361,3.210348368,-0.489208758,8.90E-05
1,0.574102938,0.537410796,-1.69681263,0.999900877,0.600215733,0.456969708,-1.643228531,0.999722362,0.619171083,0.455265462,-1.643066049,0.999766052,0.637122393,0.454605222,-1.643444419,0.999672592,0.536039174,0.457735002,-1.662451029,0.99976176,0.50907141,0.456622064,-1.661806345,0.999823332,0.487254679,0.456358582,-1.662130713,0.999783218,0.661544323,0.461068273,-1.109359503,0.999673665,0.452872455,0.460434169,-1.177194834,0.999854684,0.605642676,0.608165443,-1.480339408,0.99986881,0.526191354,0.626000285,-1.500012636,0.99990046,0.80524826,0.78071475,-0.630533814,0.999009073,0.296492755,0.78929323,-0.821209788,0.999459922,0.944007874,1.187584996,-0.396391928,0.285859466,0.168130904,1.243740439,-0.637010098,0.439459831,0.982033253,1.592401385,-0.745011508,0.028603593,0.159072787,1.641406298,-1.056804419,0.102063373,1.023751736,1.726447344,-0.850743413,0.034010746,0.118894994,1.767992258,-1.195116639,0.101146623,0.979308009,1.74565351,-0.962464929,0.060284909,0.171465784,1.781446457,-1.33586514,0.159687564,0.951852977,1.695589304,-0.813066125,0.057525508,0.19560568,1.731209278,-1.129537344,0.14846985,0.714326203,1.66415596,-0.052951157,0.000427749,0.37967515,1.665287137,0.058280032,0.000382466,0.697693467,2.404811382,-0.118882574,0.000760927,0.383684129,2.409722328,0.034986153,0.000236453,0.690897107,3.071758747,0.550796628,0.000201772,0.391383499,3.070289135,0.457861245,1.82E-05,0.697054684,3.18229413,0.574401617,0.000155504,0.38874802,3.177969933,0.471376181,5.20E-05,0.636094987,3.271147966,-0.176036641,0.000171769,0.436999857,3.271552086,-0.33871454,8.52E-05
0,0.536746621,0.449014217,-1.102132559,0.998922586,0.566743314,0.384358019,-1.018868685,0.998195529,0.586871803,0.385819942,-1.019304037,0.998157859,0.599698424,0.38828367,-1.01963675,0.998090684,0.507302046,0.386454612,-1.021715045,0.998544812,0.490007013,0.3895621,-1.021489382,0.998676777,0.470186561,0.392755181,-1.022075891,0.998870671,0.623971641,0.422288269,-0.512723923,0.99807328,0.448037475,0.428366989,-0.514505088,0.999072373,0.576341689,0.522129178,-0.9119156,0.998930573,0.500173926,0.525195301,-0.913661361,0.999349117,0.776105285,0.77233392,-0.224132136,0.988722384,0.302591115,0.791321993,-0.328954667,0.994370043,0.889582992,1.000573516,-0.51367861,0.151201606,0.196702018,1.062043428,-0.792231441,0.352058709,0.85020256,1.319116235,-1.114769936,0.020703439,0.477942318,1.195535183,-1.609608889,0.091668643,0.845116794,1.400977254,-1.276018858,0.027541801,0.546389043,1.230804324,-1.819488883,0.093305357,0.803877473,1.368377686,-1.296584606,0.046344407,0.568013549,1.171103358,-1.788072944,0.138022244,0.796443045,1.348146081,-1.149760246,0.044698931,0.549534202,1.170038819,-1.622612596,0.12458916,0.685539484,1.615954876,-0.039438985,0.000854421,0.380792141,1.619177938,0.044977229,0.000863389,0.701786935,2.322155476,-0.277648747,0.002031879,0.408357859,2.30695796,-0.283667862,0.001130748,0.709589005,2.969225645,0.208406642,0.000179771,0.413550228,2.97258091,-0.069088027,4.62E-05,0.712788761,3.065856695,0.215792298,0.000142901,0.40846616,3.075091124,-0.075754382,8.53E-05,0.6710729,3.158973694,-0.496862739,0.000166655,0.450371355,3.154549122,-0.830814004,0.000162373
1,0.709697723,0.854162633,-3.50911665,0.999260545,0.752557874,0.744971931,-3.436755657,0.999235332,0.787421107,0.734226108,-3.436317921,0.999117672,0.818243861,0.725351751,-3.436520338,0.999096811,0.640261054,0.764016032,-3.457947969,0.99923712,0.598313153,0.765802503,-3.458522797,0.999153256,0.565869272,0.767861307,-3.457615614,0.999086082,0.862893701,0.728560507,-2.719664097,0.998796165,0.50558722,0.795146227,-2.82548666,0.999056399,0.774872482,0.951534152,-3.201395512,0.991126895,0.653724074,0.975379407,-3.235008717,0.988137484,0.968776345,1.172495604,-2.091800213,0.825022697,0.395257324,1.17828989,-1.916522622,0.700403512,1.088714838,1.325036407,-1.903273225,0.108737916,0.325946569,1.441457033,-1.32337141,0.066842511,1.046169281,1.284726024,-1.996488929,0.059326302,0.399107426,1.179917097,-1.047220349,0.024199549,1.052201033,1.292412281,-2.029769421,0.098750517,0.423856676,1.109289885,-1.050508857,0.045120154,1.036123872,1.249924183,-2.10780549,0.120766439,0.411435127,1.076248646,-1.031544685,0.055485137,1.020442128,1.245498061,-2.026331902,0.117872424,0.420678228,1.099337459,-1.034661293,0.05052156,0.839977443,2.019063473,-0.144993022,0.0041,0.548594832,1.998934984,0.14957872,0.003415383,0.825008869,1.679986477,0.343851209,0.008996093,0.49293986,1.76054585,0.490159422,0.00937446,0.71688962,1.841855645,1.745155096,0.000885816,0.678145051,1.772485375,1.851026177,0.00084846,0.68314755,1.924985766,1.860014677,0.001118247,0.719411612,1.797260046,1.975227118,0.000861818,0.718950927,1.845462918,1.531044483,0.001907637,0.672641814,1.821365237,1.681250215,0.002330056
0,0.586035669,0.701197922,-1.284794688,0.99564451,0.610392451,0.646836877,-1.190249443,0.99479115,0.62689662,0.647738814,-1.190693498,0.99357754,0.64129436,0.648893356,-1.190900803,0.994465292,0.554212213,0.647316337,-1.224001408,0.994590223,0.533369422,0.649262547,-1.223882437,0.994149864,0.514520824,0.652115941,-1.22441411,0.995369434,0.666831613,0.679177225,-0.644403338,0.991873562,0.490061611,0.687893271,-0.793723226,0.993992567,0.619340241,0.772897899,-1.083159089,0.993691444,0.550781608,0.772812784,-1.126121759,0.993955672,0.764931023,0.979342461,-0.258685589,0.886988699,0.388583839,0.993369043,-0.502644956,0.877896965,0.860037327,1.367207885,-0.057838757,0.044258572,0.295508206,1.349676013,-0.341014892,0.097003497,0.876034439,1.629080176,-0.351671427,0.018779876,0.303727955,1.567864537,-0.646061659,0.022852387,0.900303543,1.714610457,-0.432014644,0.037760496,0.293160141,1.646315813,-0.765118122,0.041052207,0.87765801,1.696953058,-0.534116805,0.055089936,0.311002672,1.633430839,-0.85775888,0.063080408,0.85897398,1.66567862,-0.414331675,0.051351734,0.321726531,1.60665524,-0.699465156,0.060758382,0.718688369,1.81464088,-0.015215303,0.000917614,0.44083792,1.819066167,0.019436795,0.000628614,0.717454374,2.490910292,-0.246200845,0.0037305,0.460212946,2.471769571,-0.288154334,0.0018406,0.737945437,3.106864929,0.276610851,0.000312025,0.485414207,3.096781731,-0.006543843,0.000149107,0.74129957,3.20088625,0.284556597,0.000204476,0.486010075,3.190552235,-0.005466112,0.000288603,0.706858516,3.275801897,-0.414420366,0.000382261,0.516988397,3.265527487,-0.763002276,0.000667748
1,0.712918699,0.840589285,-3.554941654,0.998688519,0.747529387,0.723019719,-3.470433712,0.99862355,0.779618144,0.713510454,-3.470115185,0.998291075,0.810059547,0.705535054,-3.470235348,0.998336017,0.647312582,0.737745047,-3.487847567,0.998736024,0.60490948,0.737545669,-3.488605976,0.998662531,0.57300508,0.739385962,-3.488052845,0.998809814,0.853043199,0.719652414,-2.710016489,0.997797787,0.521570086,0.782198131,-2.799616337,0.998812675,0.771987438,0.929609537,-3.237846851,0.995354772,0.660072565,0.95115906,-3.267124176,0.995484173,0.975161254,1.177417755,-2.11848712,0.831321239,0.40961498,1.220495224,-1.938808441,0.760347426,1.106257319,1.321889639,-2.122157574,0.096017301,0.331355184,1.451504469,-1.62163806,0.063080095,1.01720798,1.27038002,-2.307582378,0.041338883,0.401549488,1.146877885,-1.587402105,0.020562911,1.008767128,1.27463901,-2.377509594,0.06865298,0.425363928,1.079520941,-1.638536692,0.039997928,0.990042567,1.235419989,-2.416238785,0.086969972,0.417045176,1.045740366,-1.619131804,0.052840874,0.982336342,1.235629916,-2.327203035,0.084391132,0.420283318,1.067344904,-1.584669709,0.049428917,0.857757688,2.173829556,-0.15480493,0.002229137,0.541102052,2.151175261,0.160574153,0.002179592,0.794422507,2.140173674,0.086843096,0.005930629,0.521553934,2.13685298,0.215250701,0.00624066,0.819774449,2.490650177,1.362380624,0.000449265,0.678774357,2.368961573,1.451153636,0.000443522,0.830888748,2.598269463,1.452112436,0.000251711,0.710203171,2.410066366,1.553455114,0.000497892,0.778172314,2.520887136,0.924673557,0.000912547,0.686293423,2.481940031,1.033285618,0.001758746
1,0.792206466,0.915928006,-2.691034555,0.999686122,0.841078162,0.806535125,-2.472523689,0.999595761,0.876001954,0.811799645,-2.47227335,0.999568343,0.909304023,0.816761732,-2.471529722,0.999463499,0.727904975,0.795499623,-2.492635727,0.999639213,0.676876366,0.79356581,-2.492434502,0.999624193,0.626245439,0.79247725,-2.492001772,0.999543548,0.936508179,0.86525023,-1.355106115,0.999387324,0.554676652,0.84832412,-1.438542604,0.999499083,0.849058807,1.049581528,-2.266764164,0.991443038,0.704496741,1.033505797,-2.296726704,0.99169457,1.110484362,1.468155146,-1.110271215,0.148221284,0.323933154,1.529637814,-0.978942394,0.119546264,1.312219262,1.46549952,-1.950435638,0.055399232,0.243697077,1.645382643,-2.214217186,0.064346656,1.072375894,1.212216735,-2.50041604,0.025119388,0.515828669,1.099489927,-3.464439869,0.030377029,0.992069423,1.04147172,-2.715622425,0.044712532,0.597544909,0.97396028,-3.773571491,0.062176749,0.966700077,1.05793941,-2.66810894,0.060502991,0.593169332,0.940943599,-3.66582036,0.080484249,1.015007854,1.17456007,-2.525197029,0.064157933,0.569321513,0.986904144,-3.483789921,0.071047843,0.934284389,3.135304689,-0.296107888,0.000138707,0.496938169,3.120215178,0.304621756,0.000164909,0.856655717,3.005554438,-0.969858468,0.006293028,0.327539533,2.98449111,-0.28205806,0.00577689,0.854352295,3.636052608,0.246403098,0.000736364,0.552463233,3.433312178,0.737242758,0.000285761,0.872457504,3.797674894,0.301559925,0.000569495,0.576588213,3.510009289,0.796921492,0.000214759,0.792626858,3.663392067,-0.699118257,0.002376297,0.548174262,3.511349916,-0.045009542,0.001019849
0,0.621635258,0.718141794,-1.194405556,0.990192473,0.647912443,0.660775721,-1.092332602,0.988723874,0.66782552,0.660338819,-1.092915297,0.986006379,0.685757577,0.661574781,-1.093312025,0.989048839,0.588424683,0.665623248,-1.118603587,0.987871706,0.568872988,0.668688893,-1.118379831,0.985701561,0.547424495,0.672795892,-1.11887002,0.988590539,0.707764864,0.695647895,-0.522774577,0.982135236,0.527815223,0.711147904,-0.634708583,0.980081022,0.658963382,0.799941719,-0.986520767,0.981184423,0.5852651,0.804329515,-1.018928051,0.979260206,0.804386973,1.007388234,-0.157647878,0.784420311,0.418272674,1.032978177,-0.381893575,0.741320729,0.91959542,1.373057485,-0.007072662,0.082692452,0.330677658,1.396758795,-0.353745759,0.10989511,0.922239006,1.588634491,-0.352796286,0.042738415,0.324314743,1.509632111,-0.772373021,0.032075722,0.94120419,1.660379291,-0.461214483,0.069019459,0.308140785,1.55666244,-0.917541385,0.054767247,0.91944629,1.634474039,-0.562045097,0.09334854,0.315222174,1.543008804,-1.012816668,0.081195191,0.906225681,1.60971725,-0.420348406,0.086135738,0.324792206,1.529903531,-0.835674405,0.078420758,0.771974206,1.943013906,-0.015587455,0.001461502,0.481378138,1.943234563,0.020163782,0.000899954,0.75724262,2.67873311,-0.364761263,0.006849262,0.489529461,2.661231279,-0.2883811,0.004500275,0.800709128,3.400250673,0.152746826,0.00062856,0.532106996,3.401133537,-0.0834997,0.000440692,0.805358112,3.510270834,0.159731224,0.000546678,0.536724091,3.505072832,-0.090875491,0.000683139,0.7817114,3.576851606,-0.574254513,0.001120829,0.5715518,3.594660521,-0.877821743,0.001342979
1,0.787381589,0.928289771,-2.632034063,0.999213099,0.853174865,0.809586465,-2.428951502,0.998878419,0.887598395,0.810714126,-2.428854704,0.998874545,0.913597107,0.813403964,-2.428388119,0.998470426,0.723673701,0.815315425,-2.448233128,0.999070942,0.677793384,0.819417417,-2.448205471,0.999050319,0.64333725,0.819352031,-2.447929621,0.998779297,0.935771644,0.864946365,-1.324544191,0.9978773,0.605910778,0.862822175,-1.406368375,0.998492777,0.863494039,1.072702765,-2.207275867,0.96655196,0.701954484,1.06840241,-2.236841679,0.970168293,1.130230069,1.458127856,-0.979945958,0.088770829,0.360142976,1.494906664,-0.90469712,0.096398272,1.284493685,1.521686435,-1.654521704,0.035464689,0.255840898,1.669557333,-1.959730148,0.049590327,1.111616611,1.240585208,-2.385689974,0.026253348,0.492498487,1.181420684,-3.316201448,0.034316402,1.093431354,1.160519481,-2.633982182,0.052048665,0.5584656,1.080620289,-3.651152372,0.07607387,1.067036867,1.176936865,-2.638325214,0.068942353,0.560943365,1.029464602,-3.573281527,0.095787145,1.064857244,1.19937706,-2.433192253,0.073124401,0.543414116,1.06532371,-3.367544651,0.086515695,0.918341339,3.089634418,-0.29191637,0.000109011,0.500409842,3.051344872,0.298778683,0.000128044,0.875479102,2.929839373,-0.859562755,0.007177712,0.333582819,2.856158018,-0.270720035,0.005460933,0.907475114,3.596219778,0.394594014,0.001135656,0.55358541,3.37716651,0.80853194,0.000433058,0.914133251,3.767977953,0.451516926,0.001090864,0.583443403,3.464658499,0.873643875,0.000276241,0.871724963,3.603852987,-0.549030542,0.004072261,0.546755135,3.460478783,0.017857004,0.001416499
1,0.601881146,0.889429331,-3.252738476,0.998843729,0.646220863,0.771498442,-3.154177666,0.998761237,0.678577423,0.766578019,-3.153898478,0.99858886,0.710060716,0.763857663,-3.153884172,0.998624027,0.531132281,0.783132792,-3.155977964,0.998756707,0.490544975,0.784826934,-3.156472683,0.998646736,0.460202366,0.788194001,-3.155910254,0.998669386,0.758419991,0.784430921,-2.382677794,0.998371243,0.414775223,0.828168035,-2.387857914,0.998511493,0.657220781,0.985054672,-2.936986923,0.993328691,0.541846871,0.999098539,-2.942210913,0.992545187,0.897085667,1.27114296,-1.924365282,0.682277322,0.292979181,1.285743475,-1.671410561,0.59403044,1.031296015,1.38786912,-2.37732172,0.113599643,0.224077061,1.485387087,-1.718673348,0.061383262,0.915776253,1.305699468,-2.862105846,0.051100142,0.352759629,1.158029556,-2.02834177,0.030583117,0.909517467,1.305514932,-3.002488136,0.084794037,0.387529105,1.079633951,-2.141064644,0.059008796,0.883808434,1.271726966,-3.016529322,0.108201481,0.382121265,1.049107313,-2.101194382,0.076535374,0.875653446,1.273062348,-2.887126684,0.105590694,0.382478923,1.076103449,-2.032565355,0.07037247,0.777931094,2.322458029,-0.167294353,0.001384862,0.44767943,2.29796648,0.173544019,0.001313304,0.78162688,2.162863016,-0.254719555,0.007380566,0.401762575,2.178313732,0.023110887,0.007301356,0.761847734,2.546382427,0.948903203,0.000562955,0.584723055,2.429984808,1.154894471,0.000391157,0.754705429,2.658566952,1.025755048,0.000383,0.622860312,2.478443861,1.234536052,0.000330414,0.733023763,2.577090263,0.452932209,0.001315209,0.576983392,2.528462172,0.694764555,0.001359439
0,0.525246024,0.754670799,-1.051275253,0.994838834,0.552299976,0.696047604,-0.95769155,0.993785441,0.569448113,0.696935833,-0.958109677,0.992157102,0.582979918,0.698918343,-0.958376229,0.993482769,0.493828148,0.699765205,-0.981027901,0.993614256,0.472746611,0.7025159,-0.980713665,0.992716193,0.453222662,0.704692483,-0.981124878,0.994133294,0.604734302,0.732879102,-0.429793924,0.989798844,0.428766787,0.744244516,-0.555874228,0.990763247,0.558735728,0.827450931,-0.859769344,0.9902035,0.487377018,0.830945611,-0.888457119,0.990257978,0.699517608,1.023845553,-0.110462032,0.830870986,0.327395916,1.044118404,-0.38023001,0.826403677,0.792305946,1.31440115,0.010026461,0.044592395,0.246362299,1.405705214,-0.430596888,0.085420072,0.78153944,1.418343186,-0.237840176,0.046032969,0.270203412,1.568830013,-0.825121582,0.053297538,0.802214742,1.461138129,-0.330328256,0.092266276,0.259166777,1.628156304,-0.954001904,0.092381351,0.778821588,1.426673889,-0.396786034,0.125947103,0.273478597,1.603024006,-1.024055243,0.136569083,0.763212323,1.413146257,-0.284901887,0.117553234,0.286064714,1.584845662,-0.873417974,0.13284795,0.681998253,1.887283683,-0.004644851,0.000856655,0.400301546,1.898329616,0.009103568,0.000531859,0.682327986,2.605186224,-0.243925288,0.003047526,0.421965033,2.60091567,-0.20124571,0.001473348,0.704782009,3.246651411,0.256153047,0.000307588,0.442137063,3.255007744,0.052193243,0.000127222,0.707339942,3.338775158,0.264406323,0.000214487,0.440046877,3.3484447,0.051953495,0.000197778,0.678322971,3.424196959,-0.411251307,0.000466355,0.476523936,3.430196524,-0.683397174,0.000480261
